kind,series_name,series_imdb_id,season,episode,rating,votes,runtime,is_comedy,is_drama,rating_miss
tv series,The Epic Tales of Captain Underpants,7741830,1,4,8.4,33,24,1,0,8.4
tv series,The Epic Tales of Captain Underpants,7741830,1,5,8.5,27,24,1,0,8.5
tv series,The Epic Tales of Captain Underpants,7741830,1,6,8.4,27,24,1,0,8.4
tv series,The Epic Tales of Captain Underpants,7741830,1,7,8.6,27,24,1,0,8.6
tv series,The Epic Tales of Captain Underpants,7741830,1,8,8,25,24,1,0,8
tv series,The Epic Tales of Captain Underpants,7741830,1,9,8.2,26,24,1,0,8.2
tv series,The Epic Tales of Captain Underpants,7741830,1,10,8.3,27,24,1,0,8.3
tv series,The Epic Tales of Captain Underpants,7741830,1,11,8.3,26,24,1,0,8.3
tv series,The Epic Tales of Captain Underpants,7741830,1,12,8.6,28,24,1,0,8.6
tv series,The Epic Tales of Captain Underpants,7741830,1,13,8.7,28,24,1,0,8.7
tv series,The Epic Tales of Captain Underpants,7741830,2,1,8.6,14,23,1,0,8.6
tv series,The Epic Tales of Captain Underpants,7741830,2,2,8.8,16,23,1,0,8.8
tv series,The Epic Tales of Captain Underpants,7741830,2,3,8.7,14,23,1,0,8.7
tv series,The Epic Tales of Captain Underpants,7741830,2,4,8.6,17,23,1,0,NA
tv series,The Epic Tales of Captain Underpants,7741830,2,5,8.8,12,23,1,0,8.8
tv series,The Epic Tales of Captain Underpants,7741830,2,6,8.6,13,23,1,0,8.6
tv series,The Epic Tales of Captain Underpants,7741830,2,7,8.7,12,23,1,0,8.7
tv series,The Epic Tales of Captain Underpants,7741830,2,8,8.6,11,23,1,0,NA
tv series,The Epic Tales of Captain Underpants,7741830,2,9,8.8,12,23,1,0,8.8
tv series,The Epic Tales of Captain Underpants,7741830,2,10,8.5,11,23,1,0,8.5
tv series,The Epic Tales of Captain Underpants,7741830,2,11,8.6,12,23,1,0,8.6
tv series,She-Ra and the Princesses of Power,7745956,1,1,7.2,1167,24,1,1,7.2
tv series,She-Ra and the Princesses of Power,7745956,1,2,7.2,1091,24,1,1,7.2
tv series,She-Ra and the Princesses of Power,7745956,1,3,6.9,1038,24,1,1,6.9
tv series,She-Ra and the Princesses of Power,7745956,1,4,6.7,1025,24,1,1,6.7
tv series,She-Ra and the Princesses of Power,7745956,1,5,7,1018,24,1,1,7
tv series,She-Ra and the Princesses of Power,7745956,1,6,6.7,994,24,1,1,6.7
tv series,She-Ra and the Princesses of Power,7745956,1,7,6.8,980,24,1,1,6.8
tv series,She-Ra and the Princesses of Power,7745956,1,8,7.4,1046,24,1,1,7.4
tv series,She-Ra and the Princesses of Power,7745956,1,9,7.2,987,24,1,1,7.2
tv series,She-Ra and the Princesses of Power,7745956,1,10,6.7,960,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,1,11,7.7,1062,24,1,1,7.7
tv series,She-Ra and the Princesses of Power,7745956,1,12,6.8,961,24,1,1,6.8
tv series,She-Ra and the Princesses of Power,7745956,1,13,7.1,982,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,2,1,6.9,782,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,2,2,7.2,782,24,1,1,7.2
tv series,She-Ra and the Princesses of Power,7745956,2,3,7,773,24,1,1,7
tv series,She-Ra and the Princesses of Power,7745956,2,4,7.6,815,24,1,1,7.6
tv series,She-Ra and the Princesses of Power,7745956,2,5,7.4,784,24,1,1,7.4
tv series,She-Ra and the Princesses of Power,7745956,2,6,7.5,798,24,1,1,7.5
tv series,She-Ra and the Princesses of Power,7745956,2,7,7.4,811,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,3,1,7.1,760,24,1,1,7.1
tv series,She-Ra and the Princesses of Power,7745956,3,2,7.2,757,24,1,1,7.2
tv series,She-Ra and the Princesses of Power,7745956,3,3,7.6,777,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,3,4,7.6,769,24,1,1,7.6
tv series,She-Ra and the Princesses of Power,7745956,3,5,7.7,797,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,3,6,7.8,803,24,1,1,7.8
tv series,She-Ra and the Princesses of Power,7745956,4,1,8,756,24,1,1,8
tv series,She-Ra and the Princesses of Power,7745956,4,2,7.9,745,24,1,1,7.9
tv series,She-Ra and the Princesses of Power,7745956,4,3,7.7,742,24,1,1,7.7
tv series,She-Ra and the Princesses of Power,7745956,4,4,8,739,24,1,1,8
tv series,She-Ra and the Princesses of Power,7745956,4,5,7.9,736,24,1,1,7.9
tv series,She-Ra and the Princesses of Power,7745956,4,6,8.4,757,24,1,1,8.4
tv series,She-Ra and the Princesses of Power,7745956,4,7,8.4,762,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,4,8,7.5,742,24,1,1,7.5
tv series,She-Ra and the Princesses of Power,7745956,4,9,9,817,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,4,10,8.4,753,24,1,1,8.4
tv series,She-Ra and the Princesses of Power,7745956,4,11,8.4,744,24,1,1,8.4
tv series,She-Ra and the Princesses of Power,7745956,4,12,8.6,767,24,1,1,8.6
tv series,She-Ra and the Princesses of Power,7745956,4,13,8.8,797,24,1,1,8.8
tv series,She-Ra and the Princesses of Power,7745956,5,1,9,815,24,1,1,9
tv series,She-Ra and the Princesses of Power,7745956,5,2,9.1,772,24,1,1,9.1
tv series,She-Ra and the Princesses of Power,7745956,5,3,9.5,803,24,1,1,9.5
tv series,She-Ra and the Princesses of Power,7745956,5,4,9.1,761,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,5,5,9.8,885,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,5,6,9.2,780,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,5,7,9,767,24,1,1,9
tv series,She-Ra and the Princesses of Power,7745956,5,8,9.4,783,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,5,9,9.2,761,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,5,10,9.3,763,24,1,1,9.3
tv series,She-Ra and the Princesses of Power,7745956,5,11,9.5,787,24,1,1,NA
tv series,She-Ra and the Princesses of Power,7745956,5,12,9.7,850,24,1,1,9.7
tv series,She-Ra and the Princesses of Power,7745956,5,13,9.8,975,24,1,1,9.8
tv series,Rotten,7763662,1,1,6.9,286,54,0,0,NA
tv series,Rotten,7763662,1,2,6.9,213,48,0,0,6.9
tv series,Rotten,7763662,1,5,6.7,146,58,0,0,NA
tv series,Sex Education,7767422,1,1,8,3687,52,1,1,8
tv series,Sex Education,7767422,1,2,8,3227,49,1,1,8
tv series,Sex Education,7767422,1,3,8.4,3217,50,1,1,NA
tv series,Sex Education,7767422,1,4,8.1,2935,47,1,1,8.1
tv series,Sex Education,7767422,1,5,8.7,3320,46,1,1,8.7
tv series,Sex Education,7767422,1,6,8.1,2759,49,1,1,8.1
tv series,Sex Education,7767422,1,7,8.7,3085,51,1,1,8.7
tv series,Sex Education,7767422,1,8,8.4,2963,52,1,1,8.4
tv series,Sex Education,7767422,2,1,8.2,2794,51,1,1,8.2
tv series,Sex Education,7767422,2,2,8,2509,50,1,1,8
tv series,Sex Education,7767422,2,3,8.3,2496,48,1,1,8.3
tv series,Sex Education,7767422,2,4,8.2,2393,51,1,1,8.2
tv series,Sex Education,7767422,2,5,7.8,2387,53,1,1,NA
tv series,Sex Education,7767422,2,6,8.5,2598,54,1,1,8.5
tv series,Sex Education,7767422,2,7,9,3445,49,1,1,9
tv series,Sex Education,7767422,2,8,7.7,3798,59,1,1,NA
tv series,Dope,7782022,1,1,7.2,88,45,0,0,7.2
tv series,The World's Most Extraordinary Homes,7804132,1,1,7.7,177,59,0,0,7.7
tv series,The World's Most Extraordinary Homes,7804132,1,2,7.8,147,59,0,0,NA
tv series,The World's Most Extraordinary Homes,7804132,1,3,7.8,131,59,0,0,7.8
tv series,The World's Most Extraordinary Homes,7804132,1,4,8.1,120,59,0,0,8.1
tv series,The World's Most Extraordinary Homes,7804132,2,1,7.8,90,59,0,0,NA
tv series,The World's Most Extraordinary Homes,7804132,2,2,8.1,90,59,0,0,8.1
tv series,The World's Most Extraordinary Homes,7804132,2,3,7.9,79,59,0,0,7.9
tv series,The World's Most Extraordinary Homes,7804132,2,5,7.4,87,46,0,0,7.4
tv series,The World's Most Extraordinary Homes,7804132,2,6,7.7,76,45,0,0,7.7
tv series,The World's Most Extraordinary Homes,7804132,2,7,8.1,77,46,0,0,NA
tv series,The World's Most Extraordinary Homes,7804132,2,8,7.2,65,46,0,0,7.2
tv series,On My Block,7879820,1,1,7.6,303,31,1,0,7.6
tv series,On My Block,7879820,1,2,7.8,252,29,1,0,7.8
tv series,On My Block,7879820,1,3,8,231,26,1,0,NA
tv series,On My Block,7879820,1,4,8.2,224,25,1,0,8.2
tv series,On My Block,7879820,1,5,8.2,209,26,1,0,8.2
tv series,On My Block,7879820,1,6,8.1,202,29,1,0,NA
tv series,On My Block,7879820,1,7,7.9,200,30,1,0,7.9
tv series,On My Block,7879820,1,8,8.2,208,28,1,0,NA
tv series,On My Block,7879820,1,9,8.2,215,27,1,0,8.2
tv series,On My Block,7879820,1,10,9,346,30,1,0,NA
tv series,On My Block,7879820,2,1,8.1,180,32,1,0,8.1
tv series,On My Block,7879820,2,2,8.1,153,30,1,0,NA
tv series,On My Block,7879820,2,3,8.3,155,28,1,0,8.3
tv series,On My Block,7879820,2,4,8.6,161,31,1,0,8.6
tv series,On My Block,7879820,2,5,8,142,22,1,0,NA
tv series,On My Block,7879820,2,6,8,141,25,1,0,8
tv series,On My Block,7879820,2,7,8.3,150,27,1,0,8.3
tv series,On My Block,7879820,2,8,8.2,142,26,1,0,NA
tv series,On My Block,7879820,2,9,8.3,147,32,1,0,8.3
tv series,On My Block,7879820,2,10,8.4,164,30,1,0,8.4
tv series,On My Block,7879820,3,1,8,127,28,1,0,8
tv series,On My Block,7879820,3,2,8.1,113,32,1,0,8.1
tv series,On My Block,7879820,3,3,8.2,106,29,1,0,8.2
tv series,On My Block,7879820,3,4,8.2,107,30,1,0,8.2
tv series,On My Block,7879820,3,5,8.3,109,33,1,0,NA
tv series,On My Block,7879820,3,6,8.2,107,31,1,0,8.2
tv series,On My Block,7879820,3,7,8.5,112,29,1,0,8.5
tv series,On My Block,7879820,3,8,8.8,154,37,1,0,8.8
tv series,Dirty Money,7889220,1,1,7.8,1031,75,0,0,NA
tv series,Dirty Money,7889220,1,2,8.1,793,68,0,0,8.1
tv series,Dirty Money,7889220,1,3,8.6,837,66,0,0,8.6
tv series,Dirty Money,7889220,1,4,7.8,675,50,0,0,7.8
tv series,Dirty Money,7889220,1,6,8.2,863,77,0,0,8.2
tv series,Dirty Money,7889220,2,3,8.1,326,65,0,0,NA
tv series,Safe,7902072,1,1,7.5,971,41,0,1,7.5
tv series,Safe,7902072,1,2,7.6,836,47,0,1,7.6
tv series,Safe,7902072,1,3,7.4,765,47,0,1,7.4
tv series,Safe,7902072,1,4,7.9,745,44,0,1,7.9
tv series,Safe,7902072,1,5,7.7,700,42,0,1,7.7
tv series,Safe,7902072,1,6,7.5,681,42,0,1,7.5
tv series,Safe,7902072,1,7,7.8,680,45,0,1,7.8
tv series,Safe,7902072,1,8,7.9,773,48,0,1,7.9
tv series,The Yard,7923832,1,1,9,72,120,0,1,9
tv series,The Yard,7923832,1,2,9.2,48,120,0,1,9.2
tv series,The Yard,7923832,1,3,8.9,39,120,0,1,8.9
tv series,The Yard,7923832,1,4,9,33,120,0,1,9
tv series,The Yard,7923832,1,5,9,33,120,0,1,9
tv series,The Yard,7923832,1,6,9.3,33,120,0,1,9.3
tv series,The Yard,7923832,1,7,9,31,120,0,1,9
tv series,The Yard,7923832,1,8,9.2,28,120,0,1,9.2
tv series,The Yard,7923832,1,9,9.2,26,120,0,1,9.2
tv series,The Yard,7923832,1,10,9,32,120,0,1,NA
tv series,The Yard,7923832,1,11,8.9,36,120,0,1,8.9
tv series,The Yard,7923832,2,1,9.1,22,120,0,1,9.1
tv series,The Yard,7923832,2,2,9.1,20,120,0,1,NA
tv series,The Yard,7923832,2,3,8.7,17,120,0,1,8.7
tv series,The Yard,7923832,2,4,8.6,17,120,0,1,NA
tv series,The Yard,7923832,2,5,8.6,18,120,0,1,8.6
tv series,The Yard,7923832,2,6,9,23,120,0,1,9
tv series,The Yard,7923832,2,7,8.1,20,120,0,1,8.1
tv series,The Yard,7923832,2,8,8.8,16,120,0,1,8.8
tv series,The Yard,7923832,2,9,8.9,16,120,0,1,NA
tv series,The Yard,7923832,2,10,8.7,20,120,0,1,8.7
tv series,The Yard,7923832,2,11,8.9,18,120,0,1,8.9
tv series,The Yard,7923832,2,12,8.5,16,120,0,1,8.5
tv series,The Yard,7923832,2,13,8.9,14,120,0,1,8.9
tv series,The Yard,7923832,2,14,8.9,15,120,0,1,NA
tv series,The Yard,7923832,2,15,8.3,16,120,0,1,8.3
tv series,The Yard,7923832,2,16,8.3,15,120,0,1,8.3
tv series,The Yard,7923832,2,17,8.4,16,120,0,1,8.4
tv series,The Yard,7923832,2,18,8.5,17,120,0,1,8.5
tv series,The Yard,7923832,2,19,8.3,14,120,0,1,8.3
tv series,The Yard,7923832,2,20,8.3,14,120,0,1,8.3
tv series,The Yard,7923832,2,21,8.4,14,120,0,1,8.4
tv series,The Yard,7923832,2,22,8.4,15,120,0,1,8.4
tv series,The Yard,7923832,2,23,8.2,13,120,0,1,8.2
tv series,The Yard,7923832,2,24,8.3,13,120,0,1,8.3
tv series,The Yard,7923832,2,25,8.6,14,120,0,1,NA
tv series,The Yard,7923832,2,26,9,13,120,0,1,NA
tv series,The Yard,7923832,2,27,8.8,10,120,0,1,8.8
tv series,The Yard,7923832,2,28,8.8,10,120,0,1,NA
tv series,The Yard,7923832,2,29,8.8,10,120,0,1,8.8
tv series,The Yard,7923832,2,30,8.2,11,120,0,1,NA
tv series,The Yard,7923832,2,31,8.2,11,120,0,1,8.2
tv series,The Yard,7923832,2,32,8.8,11,120,0,1,8.8
tv series,The Yard,7923832,2,33,8.6,17,120,0,1,NA
tv series,Chambers,7949204,1,1,7,308,49,0,1,7
tv series,Chambers,7949204,1,2,7.1,248,46,0,1,7.1
tv series,Chambers,7949204,1,3,7,230,46,0,1,NA
tv series,Chambers,7949204,1,4,7,215,44,0,1,7
tv series,Chambers,7949204,1,5,7,203,45,0,1,7
tv series,Chambers,7949204,1,6,6.7,196,50,0,1,6.7
tv series,Chambers,7949204,1,7,6.9,189,38,0,1,NA
tv series,Chambers,7949204,1,8,7,201,38,0,1,7
tv series,Chambers,7949204,1,9,6.9,185,38,0,1,6.9
tv series,Chambers,7949204,1,10,6.6,212,45,0,1,6.6
tv series,The Last Czars,7949606,1,1,7.2,274,43,0,1,7.2
tv series,Edha,7956274,1,1,5.2,20,40,0,1,5.2
tv series,The Politician,7971476,1,1,7.9,859,62,1,1,7.9
tv series,The Politician,7971476,1,2,8,640,47,1,1,8
tv series,The Politician,7971476,1,3,8,600,42,1,1,NA
tv series,The Politician,7971476,1,4,7.9,583,42,1,1,7.9
tv series,The Politician,7971476,1,5,8,651,28,1,1,8
tv series,The Politician,7971476,1,6,7.6,564,56,1,1,7.6
tv series,The Politician,7971476,1,7,8,557,40,1,1,8
tv series,The Politician,7971476,1,8,8.6,711,56,1,1,8.6
tv series,The Politician,7971476,2,1,8.1,364,50,1,1,8.1
tv series,The Politician,7971476,2,2,8,313,44,1,1,8
tv series,The Politician,7971476,2,3,8,314,41,1,1,8
tv series,The Politician,7971476,2,4,8.3,298,37,1,1,NA
tv series,The Politician,7971476,2,5,8.8,370,28,1,1,8.8
tv series,The Politician,7971476,2,6,8.2,275,35,1,1,8.2
tv series,The Politician,7971476,2,7,8.6,332,44,1,1,NA
tv series,Giri/Haji,8001106,1,3,8.1,247,57,0,1,8.1
tv series,Giri/Haji,8001106,1,5,8,216,59,0,1,8
tv series,Giri/Haji,8001106,1,6,8,203,57,0,1,8
tv series,Explained,8005374,1,1,7.5,414,16,0,0,7.5
tv series,Explained,8005374,1,2,7.7,342,17,0,0,7.7
tv series,Explained,8005374,1,3,7.3,388,18,0,0,NA
tv series,Aggretsuko,8019444,1,1,7.3,217,15,1,1,7.3
tv series,Aggretsuko,8019444,1,2,7.4,175,15,1,1,7.4
tv series,Aggretsuko,8019444,1,3,7.4,161,15,1,1,NA
tv series,Aggretsuko,8019444,1,4,7.5,151,15,1,1,NA
tv series,Aggretsuko,8019444,1,5,7.9,154,15,1,1,7.9
tv series,Aggretsuko,8019444,1,6,7.4,138,15,1,1,7.4
tv series,Aggretsuko,8019444,1,7,8,151,15,1,1,8
tv series,Aggretsuko,8019444,1,8,7.5,136,15,1,1,NA
tv series,Aggretsuko,8019444,1,9,7.4,137,15,1,1,7.4
tv series,Aggretsuko,8019444,1,10,8.1,142,18,1,1,8.1
tv series,Aggretsuko,8019444,2,0,7.5,200,22,1,1,7.5
tv series,Dead to Me,8064302,1,1,8,1712,33,1,1,NA
tv series,Dead to Me,8064302,1,2,8,1436,30,1,1,NA
tv series,Dead to Me,8064302,1,3,8.3,1375,32,1,1,NA
tv series,Dead to Me,8064302,1,4,8.3,1247,27,1,1,8.3
tv series,Dead to Me,8064302,1,5,8,1242,31,1,1,8
tv series,Dead to Me,8064302,1,6,8.1,1153,27,1,1,8.1
tv series,Dead to Me,8064302,1,7,8,1137,28,1,1,8
tv series,Dead to Me,8064302,1,8,8.1,1132,26,1,1,8.1
tv series,Dead to Me,8064302,1,9,8.7,1242,29,1,1,8.7
tv series,Dead to Me,8064302,1,10,8.8,1364,30,1,1,8.8
tv series,Dead to Me,8064302,2,1,8,908,31,1,1,8
tv series,Dead to Me,8064302,2,2,7.7,806,32,1,1,7.7
tv series,Dead to Me,8064302,2,3,7.8,768,30,1,1,7.8
tv series,Dead to Me,8064302,2,4,7.9,773,31,1,1,NA
tv series,Dead to Me,8064302,2,5,7.9,743,34,1,1,7.9
tv series,Dead to Me,8064302,2,6,8.3,779,32,1,1,NA
tv series,Dead to Me,8064302,2,7,8.1,735,34,1,1,8.1
tv series,Dead to Me,8064302,2,8,8.1,716,34,1,1,8.1
tv series,Dead to Me,8064302,2,9,8.8,854,32,1,1,8.8
tv series,Dead to Me,8064302,2,10,8.8,899,34,1,1,NA
tv series,Wild District,8105958,2,1,7.8,36,43,0,1,7.8
tv series,Wild District,8105958,2,2,8,25,44,0,1,NA
tv series,Wild District,8105958,2,3,7.9,25,42,0,1,7.9
tv series,Wild District,8105958,2,4,8.1,23,43,0,1,8.1
tv series,Wild District,8105958,2,5,8,21,50,0,1,8
tv series,Wild District,8105958,2,6,8,22,41,0,1,8
tv series,Wild District,8105958,2,7,8.2,21,50,0,1,8.2
tv series,Wild District,8105958,2,8,8.2,20,48,0,1,8.2
tv series,Wild District,8105958,2,9,8.8,16,49,0,1,8.8
tv series,Wild District,8105958,2,10,8.8,23,50,0,1,8.8
tv series,Baby Ballroom,8159960,1,2,7.7,6,45,0,0,7.7
tv series,Baby Ballroom,8159960,1,3,7.7,6,45,0,0,7.7
tv series,Baby Ballroom,8159960,1,4,7.7,6,45,0,0,NA
tv series,Baby Ballroom,8159960,1,6,6.8,6,45,0,0,6.8
tv series,Cursed,8210856,1,1,6.4,1082,54,0,1,6.4
tv series,Cursed,8210856,1,2,6.7,790,48,0,1,6.7
tv series,Cursed,8210856,1,3,6.8,692,52,0,1,6.8
tv series,Cursed,8210856,1,4,7,653,60,0,1,7
tv series,Cursed,8210856,1,5,6.9,594,59,0,1,NA
tv series,Cursed,8210856,1,6,7,564,56,0,1,7
tv series,Cursed,8210856,1,7,6.8,545,55,0,1,6.8
tv series,Cursed,8210856,1,8,6.8,527,54,0,1,6.8
tv series,Cursed,8210856,1,9,6.9,532,56,0,1,6.9
tv series,Cursed,8210856,1,10,7.3,664,60,0,1,7.3
tv series,Paradise PD,8235236,1,1,6.8,536,29,1,0,6.8
tv series,Paradise PD,8235236,1,2,6.8,427,27,1,0,6.8
tv series,Paradise PD,8235236,1,3,7.3,425,27,1,0,7.3
tv series,Paradise PD,8235236,1,4,7.2,361,28,1,0,7.2
tv series,Paradise PD,8235236,1,5,7.2,350,28,1,0,7.2
tv series,Paradise PD,8235236,1,6,7,322,28,1,0,7
tv series,Paradise PD,8235236,1,7,7,315,28,1,0,7
tv series,Paradise PD,8235236,1,8,7.1,299,27,1,0,7.1
tv series,Paradise PD,8235236,1,9,6.9,294,28,1,0,6.9
tv series,Paradise PD,8235236,1,10,7.4,305,28,1,0,7.4
tv series,Paradise PD,8235236,2,1,7,210,28,1,0,7
tv series,Paradise PD,8235236,2,2,7.2,203,27,1,0,NA
tv series,Paradise PD,8235236,2,3,6.8,196,27,1,0,6.8
tv series,Better Than Us,8285216,1,1,7.1,216,51,0,1,7.1
tv series,Better Than Us,8285216,1,2,7.4,183,54,0,1,7.4
tv series,Better Than Us,8285216,1,3,7.3,146,53,0,1,7.3
tv series,Better Than Us,8285216,1,4,7.4,131,53,0,1,7.4
tv series,Better Than Us,8285216,1,5,7.3,121,52,0,1,NA
tv series,Better Than Us,8285216,1,6,7.3,115,52,0,1,NA
tv series,Better Than Us,8285216,1,7,7.3,112,51,0,1,7.3
tv series,Better Than Us,8285216,1,8,7.4,113,52,0,1,NA
tv series,Better Than Us,8285216,2,1,7.5,99,57,0,1,7.5
tv series,Better Than Us,8285216,2,2,6.9,92,51,0,1,6.9
tv series,Better Than Us,8285216,2,3,7.2,93,50,0,1,7.2
tv series,Better Than Us,8285216,2,4,6.9,89,51,0,1,6.9
tv series,Better Than Us,8285216,2,5,6.9,82,51,0,1,NA
tv series,Better Than Us,8285216,2,6,6.8,80,52,0,1,6.8
tv series,Better Than Us,8285216,2,7,7.5,82,55,0,1,NA
tv series,Better Than Us,8285216,2,8,7.7,90,51,0,1,7.7
tv series,Formula 1: Drive to Survive,8289930,1,7,7.7,378,27,0,0,7.7
tv series,The Order,8295472,1,1,6.9,615,51,0,1,6.9
tv series,The Order,8295472,1,2,7.3,517,47,0,1,NA
tv series,The Order,8295472,1,3,7.3,477,49,0,1,7.3
tv series,The Order,8295472,1,4,7.5,445,42,0,1,NA
tv series,The Order,8295472,1,5,7.5,429,48,0,1,7.5
tv series,The Order,8295472,1,6,7.7,413,46,0,1,7.7
tv series,The Order,8295472,1,7,7.6,389,47,0,1,7.6
tv series,The Order,8295472,1,8,7.7,388,45,0,1,7.7
tv series,The Order,8295472,1,9,7.9,402,49,0,1,7.9
tv series,The Order,8295472,1,10,7.5,466,51,0,1,7.5
tv series,The Order,8295472,2,1,7.4,253,47,0,1,7.4
tv series,The Order,8295472,2,2,7.5,219,48,0,1,7.5
tv series,The Order,8295472,2,3,7.7,217,44,0,1,7.7
tv series,The Order,8295472,2,4,7.7,215,45,0,1,7.7
tv series,The Order,8295472,2,5,7.6,207,46,0,1,7.6
tv series,The Order,8295472,2,6,7.7,204,46,0,1,7.7
tv series,The Order,8295472,2,7,7.5,208,51,0,1,7.5
tv series,The Order,8295472,2,8,7.7,223,51,0,1,7.7
tv series,The Order,8295472,2,9,7.7,205,49,0,1,7.7
tv series,The Order,8295472,2,10,8,245,49,0,1,8
tv series,I Am a Killer,8300324,1,4,7.6,173,59,0,0,7.6
tv series,I Am a Killer,8300324,1,6,7.1,125,52,0,0,7.1
tv series,Busted! I Know Who You Are!,8328460,1,1,8.2,20,97,1,0,8.2
tv series,Busted! I Know Who You Are!,8328460,1,2,7.9,17,84,1,0,7.9
tv series,Busted! I Know Who You Are!,8328460,1,3,7.8,16,76,1,0,7.8
tv series,Busted! I Know Who You Are!,8328460,1,4,8,15,75,1,0,8
tv series,Busted! I Know Who You Are!,8328460,1,5,8.7,17,85,1,0,8.7
tv series,Busted! I Know Who You Are!,8328460,1,6,8.6,14,85,1,0,NA
tv series,Busted! I Know Who You Are!,8328460,1,7,8.3,10,86,1,0,NA
tv series,Busted! I Know Who You Are!,8328460,1,8,8.6,7,85,1,0,8.6
tv series,Busted! I Know Who You Are!,8328460,1,9,8.5,8,83,1,0,8.5
tv series,Busted! I Know Who You Are!,8328460,1,10,8.2,8,77,1,0,8.2
tv series,Interior Design Masters,8367694,1,1,7.2,31,58,0,0,7.2
tv series,Another Life,8369840,1,1,5.7,1123,61,0,1,5.7
tv series,Another Life,8369840,1,2,6.1,804,45,0,1,6.1
tv series,Another Life,8369840,1,3,6.4,733,47,0,1,NA
tv series,Another Life,8369840,1,4,5.8,713,44,0,1,5.8
tv series,Another Life,8369840,1,5,6,643,40,0,1,6
tv series,Another Life,8369840,1,6,6.4,592,43,0,1,6.4
tv series,Another Life,8369840,1,7,6.3,585,44,0,1,6.3
tv series,Another Life,8369840,1,8,5.7,621,44,0,1,5.7
tv series,Another Life,8369840,1,9,6.4,572,37,0,1,6.4
tv series,Another Life,8369840,1,10,6.7,658,45,0,1,6.7
tv series,The House of Flowers,8387348,1,1,7.7,252,32,1,1,NA
tv series,The House of Flowers,8387348,1,1,7.7,252,32,1,1,7.7
tv series,The House of Flowers,8387348,1,2,8.1,193,35,1,1,8.1
tv series,The House of Flowers,8387348,1,2,8.1,193,35,1,1,8.1
tv series,The House of Flowers,8387348,1,3,8.5,182,34,1,1,8.5
tv series,The House of Flowers,8387348,1,3,8.5,182,34,1,1,8.5
tv series,The House of Flowers,8387348,1,4,8.1,157,31,1,1,NA
tv series,The House of Flowers,8387348,1,4,8.1,157,31,1,1,8.1
tv series,The House of Flowers,8387348,1,5,8.1,157,29,1,1,8.1
tv series,The House of Flowers,8387348,1,5,8.1,157,29,1,1,8.1
tv series,The House of Flowers,8387348,1,6,8.3,156,31,1,1,NA
tv series,The House of Flowers,8387348,1,6,8.3,156,31,1,1,NA
tv series,The House of Flowers,8387348,1,7,8.5,155,29,1,1,8.5
tv series,The House of Flowers,8387348,1,7,8.5,155,29,1,1,8.5
tv series,The House of Flowers,8387348,1,8,8.4,149,29,1,1,8.4
tv series,The House of Flowers,8387348,1,8,8.4,149,29,1,1,8.4
tv series,The House of Flowers,8387348,1,9,8.1,142,27,1,1,8.1
tv series,The House of Flowers,8387348,1,9,8.1,142,27,1,1,8.1
tv series,The House of Flowers,8387348,1,10,7.9,138,30,1,1,7.9
tv series,The House of Flowers,8387348,1,10,7.9,138,30,1,1,7.9
tv series,The House of Flowers,8387348,1,11,8,141,30,1,1,8
tv series,The House of Flowers,8387348,1,11,8,141,30,1,1,8
tv series,The House of Flowers,8387348,1,12,8.2,137,27,1,1,8.2
tv series,The House of Flowers,8387348,1,12,8.2,137,27,1,1,8.2
tv series,The House of Flowers,8387348,1,13,8.2,148,37,1,1,8.2
tv series,The House of Flowers,8387348,1,13,8.2,148,37,1,1,8.2
tv series,The House of Flowers,8387348,2,1,6.8,161,39,1,1,6.8
tv series,The House of Flowers,8387348,2,1,6.8,161,39,1,1,6.8
tv series,The House of Flowers,8387348,3,0,7.6,232,35,1,1,7.6
tv series,The House of Flowers,8387348,3,0,7.6,232,35,1,1,7.6
tv series,The House of Flowers,8387348,3,1,7,90,30,1,1,7
tv series,The House of Flowers,8387348,3,1,7,90,30,1,1,7
tv series,The House of Flowers,8387348,3,2,7.2,58,29,1,1,7.2
tv series,The House of Flowers,8387348,3,2,7.2,58,29,1,1,7.2
tv series,The House of Flowers,8387348,3,3,7.3,57,27,1,1,7.3
tv series,The House of Flowers,8387348,3,3,7.3,57,27,1,1,7.3
tv series,The House of Flowers,8387348,3,4,7.4,52,27,1,1,7.4
tv series,The House of Flowers,8387348,3,4,7.4,52,27,1,1,7.4
tv series,The House of Flowers,8387348,3,5,7.5,50,31,1,1,NA
tv series,The House of Flowers,8387348,3,5,7.5,50,31,1,1,7.5
tv series,The House of Flowers,8387348,3,6,7.2,50,24,1,1,NA
